Date (UTC),1200061435370 (kWh),Type,1200061695248 (kWh),Type
12/11/2022 00:30,0,Actual,0,Actual
12/11/2022 01:00,0,Actual,0,Actual
12/11/2022 01:30,0,Actual,0,Actual
12/11/2022 02:00,0,Actual,0,Actual
12/11/2022 02:30,0,Actual,0,Actual
12/11/2022 03:00,0,Actual,0,Actual
12/11/2022 03:30,0,Actual,0,Actual
12/11/2022 04:00,0,Actual,0,Actual
12/11/2022 04:30,0,Actual,0,Actual
12/11/2022 05:00,0,Actual,0,Actual
12/11/2022 05:30,0,Actual,0,Actual
12/11/2022 06:00,0,Actual,0,Actual
12/11/2022 06:30,0,Actual,0,Actual
12/11/2022 07:00,0,Actual,0,Actual
12/11/2022 07:30,0,Actual,0,Actual
12/11/2022 08:00,0,Actual,0,Actual
12/11/2022 08:30,0,Actual,0,Actual
12/11/2022 09:00,0,Actual,0,Actual
12/11/2022 09:30,0.6,Actual,0,Actual
12/11/2022 10:00,2.7,Actual,0,Actual
12/11/2022 10:30,10.6,Actual,0,Actual
12/11/2022 11:00,10.3,Actual,0,Actual
12/11/2022 11:30,13.8,Actual,0,Actual
12/11/2022 12:00,37.3,Actual,0,Actual
12/11/2022 12:30,29.6,Actual,0,Actual
12/11/2022 13:00,19.6,Actual,0,Actual
12/11/2022 13:30,9.7,Actual,0,Actual
12/11/2022 14:00,1,Actual,0,Actual
12/11/2022 14:30,0,Actual,0,Actual
12/11/2022 15:00,0,Actual,0,Actual
12/11/2022 15:30,0,Actual,0,Actual
12/11/2022 16:00,0,Actual,0,Actual
12/11/2022 16:30,0,Actual,0,Actual
12/11/2022 17:00,0,Actual,0,Actual
12/11/2022 17:30,0,Actual,0,Actual
12/11/2022 18:00,0,Actual,0,Actual
12/11/2022 18:30,0,Actual,0,Actual
12/11/2022 19:00,0,Actual,0,Actual
12/11/2022 19:30,0,Actual,0,Actual
12/11/2022 20:00,0,Actual,0,Actual
12/11/2022 20:30,0,Actual,0,Actual
12/11/2022 21:00,0,Actual,0,Actual
12/11/2022 21:30,0,Actual,0,Actual
12/11/2022 22:00,0,Actual,0,Actual
12/11/2022 22:30,0,Actual,0,Actual
12/11/2022 23:00,0,Actual,0,Actual
12/11/2022 23:30,0,Actual,0,Actual
13/11/2022 00:00,0,Actual,0,Actual
13/11/2022 00:30,0,Actual,0,Actual
13/11/2022 01:00,0,Actual,0,Actual
13/11/2022 01:30,0,Actual,0,Actual
13/11/2022 02:00,0,Actual,0,Actual
13/11/2022 02:30,0,Actual,0,Actual
13/11/2022 03:00,0,Actual,0,Actual
13/11/2022 03:30,0,Actual,0,Actual
13/11/2022 04:00,0,Actual,0,Actual
13/11/2022 04:30,0,Actual,0,Actual
13/11/2022 05:00,0,Actual,0,Actual
13/11/2022 05:30,0,Actual,0,Actual
13/11/2022 06:00,0,Actual,0,Actual
13/11/2022 06:30,0,Actual,0,Actual
13/11/2022 07:00,0,Actual,0,Actual
13/11/2022 07:30,0,Actual,0,Actual
13/11/2022 08:00,0,Actual,0,Actual
13/11/2022 08:30,0,Actual,0,Actual
13/11/2022 09:00,0,Actual,0,Actual
13/11/2022 09:30,0,Actual,0,Actual
13/11/2022 10:00,0,Actual,0,Actual
13/11/2022 10:30,0,Actual,0,Actual
13/11/2022 11:00,0,Actual,0,Actual
13/11/2022 11:30,0,Actual,0,Actual
13/11/2022 12:00,0,Actual,0,Actual
13/11/2022 12:30,1.3,Actual,0,Actual
13/11/2022 13:00,22.1,Actual,0,Actual
13/11/2022 13:30,21.1,Actual,0,Actual
13/11/2022 14:00,1.7,Actual,0,Actual
13/11/2022 14:30,0,Actual,0,Actual
13/11/2022 15:00,0,Actual,0,Actual
13/11/2022 15:30,0,Actual,0,Actual
13/11/2022 16:00,0,Actual,0,Actual
13/11/2022 16:30,0,Actual,0,Actual
13/11/2022 17:00,0,Actual,0,Actual
13/11/2022 17:30,0,Actual,0,Actual
13/11/2022 18:00,0,Actual,0,Actual
13/11/2022 18:30,0,Actual,0,Actual
13/11/2022 19:00,0,Actual,0,Actual
13/11/2022 19:30,0,Actual,0,Actual
13/11/2022 20:00,0,Actual,0,Actual
13/11/2022 20:30,0,Actual,0,Actual
13/11/2022 21:00,0,Actual,0,Actual
13/11/2022 21:30,0,Actual,0,Actual
13/11/2022 22:00,0,Actual,0,Actual
13/11/2022 22:30,0,Actual,0,Actual
13/11/2022 23:00,0,Actual,0,Actual
13/11/2022 23:30,0,Actual,0,Actual
14/11/2022 00:00,0,Actual,0,Actual
14/11/2022 00:30,0,Actual,0,Actual
14/11/2022 01:00,0,Actual,0,Actual
14/11/2022 01:30,0,Actual,0,Actual
14/11/2022 02:00,0,Actual,0,Actual
14/11/2022 02:30,0,Actual,0,Actual
14/11/2022 03:00,0,Actual,0,Actual
14/11/2022 03:30,0,Actual,0,Actual
14/11/2022 04:00,0,Actual,0,Actual
14/11/2022 04:30,0,Actual,0,Actual
14/11/2022 05:00,0,Actual,0,Actual
14/11/2022 05:30,0,Actual,0,Actual
14/11/2022 06:00,0,Actual,0,Actual
14/11/2022 06:30,0,Actual,0,Actual
14/11/2022 07:00,0,Actual,0,Actual
14/11/2022 07:30,0,Actual,0,Actual
14/11/2022 08:00,0,Actual,0,Actual
14/11/2022 08:30,0,Actual,0,Actual
14/11/2022 09:00,0,Actual,0,Actual
14/11/2022 09:30,0,Actual,0,Actual
14/11/2022 10:00,0,Actual,0,Actual
14/11/2022 10:30,0,Actual,0,Actual
14/11/2022 11:00,0,Actual,0,Actual
14/11/2022 11:30,0,Actual,0,Actual
14/11/2022 12:00,0,Actual,0,Actual
14/11/2022 12:30,0,Actual,0,Actual
14/11/2022 13:00,0.7,Actual,0,Actual
14/11/2022 13:30,1.8,Actual,0,Actual
14/11/2022 14:00,0,Actual,0,Actual
14/11/2022 14:30,0,Actual,0,Actual
14/11/2022 15:00,0,Actual,0,Actual
14/11/2022 15:30,0,Actual,0,Actual
14/11/2022 16:00,0,Actual,0,Actual
14/11/2022 16:30,0,Actual,0,Actual
14/11/2022 17:00,0,Actual,0,Actual
14/11/2022 17:30,0,Actual,0,Actual
14/11/2022 18:00,0,Actual,0,Actual
14/11/2022 18:30,0,Actual,0,Actual
14/11/2022 19:00,0,Actual,0,Actual
14/11/2022 19:30,0,Actual,0,Actual
14/11/2022 20:00,0,Actual,0,Actual
14/11/2022 20:30,0,Actual,0,Actual
14/11/2022 21:00,0,Actual,0,Actual
14/11/2022 21:30,0,Actual,0,Actual
14/11/2022 22:00,0,Actual,0,Actual
14/11/2022 22:30,0,Actual,0,Actual
14/11/2022 23:00,0,Actual,0,Actual
14/11/2022 23:30,0,Actual,0,Actual
15/11/2022 00:00,0,Actual,0,Actual
15/11/2022 00:30,0,Actual,0,Actual
15/11/2022 01:00,0,Actual,0,Actual
15/11/2022 01:30,0,Actual,0,Actual
15/11/2022 02:00,0,Actual,0,Actual
15/11/2022 02:30,0,Actual,0,Actual
15/11/2022 03:00,0,Actual,0,Actual
15/11/2022 03:30,0,Actual,0,Actual
15/11/2022 04:00,0,Actual,0,Actual
15/11/2022 04:30,0,Actual,0,Actual
15/11/2022 05:00,0,Actual,0,Actual
15/11/2022 05:30,0,Actual,0,Actual
15/11/2022 06:00,0,Actual,0,Actual
15/11/2022 06:30,0,Actual,0,Actual
15/11/2022 07:00,0,Actual,0,Actual
15/11/2022 07:30,0,Actual,0,Actual
15/11/2022 08:00,0,Actual,0,Actual
15/11/2022 08:30,0,Actual,0,Actual
15/11/2022 09:00,0,Actual,0,Actual
15/11/2022 09:30,0,Actual,0,Actual
15/11/2022 10:00,0,Actual,0,Actual
15/11/2022 10:30,0,Actual,0,Actual
15/11/2022 11:00,0,Actual,0,Actual
15/11/2022 11:30,0,Actual,0,Actual
15/11/2022 12:00,0,Actual,0,Actual
15/11/2022 12:30,0,Actual,0,Actual
15/11/2022 13:00,0,Actual,0,Actual
15/11/2022 13:30,12.4,Actual,0,Actual
15/11/2022 14:00,1.1,Actual,0,Actual
15/11/2022 14:30,0,Actual,0,Actual
15/11/2022 15:00,0,Actual,0,Actual
15/11/2022 15:30,0,Actual,0,Actual
15/11/2022 16:00,0,Actual,0,Actual
15/11/2022 16:30,0,Actual,0,Actual
15/11/2022 17:00,0,Actual,0,Actual
15/11/2022 17:30,0,Actual,0,Actual
15/11/2022 18:00,0,Actual,0,Actual
15/11/2022 18:30,0,Actual,0,Actual
15/11/2022 19:00,0,Actual,0,Actual
15/11/2022 19:30,0,Actual,0,Actual
15/11/2022 20:00,0,Actual,0,Actual
15/11/2022 20:30,0,Actual,0,Actual
15/11/2022 21:00,0,Actual,0,Actual
15/11/2022 21:30,0,Actual,0,Actual
15/11/2022 22:00,0,Actual,0,Actual
15/11/2022 22:30,0,Actual,0,Actual
15/11/2022 23:00,0,Actual,0,Actual
15/11/2022 23:30,0,Actual,0,Actual
16/11/2022 00:00,0,Actual,0,Actual
16/11/2022 00:30,0,Actual,0,Actual
16/11/2022 01:00,0,Actual,0,Actual
16/11/2022 01:30,0,Actual,0,Actual
16/11/2022 02:00,0,Actual,0,Actual
16/11/2022 02:30,0,Actual,0,Actual
16/11/2022 03:00,0,Actual,0,Actual
16/11/2022 03:30,0,Actual,0,Actual
16/11/2022 04:00,0,Actual,0,Actual
16/11/2022 04:30,0,Actual,0,Actual
16/11/2022 05:00,0,Actual,0,Actual
16/11/2022 05:30,0,Actual,0,Actual
16/11/2022 06:00,0,Actual,0,Actual
16/11/2022 06:30,0,Actual,0,Actual
16/11/2022 07:00,0,Actual,0,Actual
16/11/2022 07:30,0,Actual,0,Actual
16/11/2022 08:00,0,Actual,0,Actual
16/11/2022 08:30,0,Actual,0,Actual
16/11/2022 09:00,0,Actual,0,Actual
16/11/2022 09:30,6.5,Actual,0,Actual
16/11/2022 10:00,27.3,Actual,0,Actual
16/11/2022 10:30,15.8,Actual,0,Actual
16/11/2022 11:00,27,Actual,0,Actual
16/11/2022 11:30,23.8,Actual,0,Actual
16/11/2022 12:00,21.8,Actual,0,Actual
16/11/2022 12:30,22.7,Actual,0,Actual
16/11/2022 13:00,0.2,Actual,0,Actual
16/11/2022 13:30,0,Actual,0,Actual
16/11/2022 14:00,0,Actual,0,Actual
16/11/2022 14:30,0,Actual,0,Actual
16/11/2022 15:00,0,Actual,0,Actual
16/11/2022 15:30,0,Actual,0,Actual
16/11/2022 16:00,0,Actual,0,Actual
16/11/2022 16:30,0,Actual,0,Actual
16/11/2022 17:00,0,Actual,0,Actual
16/11/2022 17:30,0,Actual,0,Actual
16/11/2022 18:00,0,Actual,0,Actual
16/11/2022 18:30,0,Actual,0,Actual
16/11/2022 19:00,0,Actual,0,Actual
16/11/2022 19:30,0,Actual,0,Actual
16/11/2022 20:00,0,Actual,0,Actual
16/11/2022 20:30,0,Actual,0,Actual
16/11/2022 21:00,0,Actual,0,Actual
16/11/2022 21:30,0,Actual,0,Actual
16/11/2022 22:00,0,Actual,0,Actual
16/11/2022 22:30,0,Actual,0,Actual
16/11/2022 23:00,0,Actual,0,Actual
16/11/2022 23:30,0,Actual,0,Actual
17/11/2022 00:00,0,Actual,0,Actual
17/11/2022 00:30,0,Actual,0,Actual
17/11/2022 01:00,0,Actual,0,Actual
17/11/2022 01:30,0,Actual,0,Actual
17/11/2022 02:00,0,Actual,0,Actual
17/11/2022 02:30,0,Actual,0,Actual
17/11/2022 03:00,0,Actual,0,Actual
17/11/2022 03:30,0,Actual,0,Actual
17/11/2022 04:00,0,Actual,0,Actual
17/11/2022 04:30,0,Actual,0,Actual
17/11/2022 05:00,0,Actual,0,Actual
17/11/2022 05:30,0,Actual,0,Actual
17/11/2022 06:00,0,Actual,0,Actual
17/11/2022 06:30,0,Actual,0,Actual
17/11/2022 07:00,0,Actual,0,Actual
17/11/2022 07:30,0,Actual,0,Actual
17/11/2022 08:00,0,Actual,0,Actual
17/11/2022 08:30,0,Actual,0,Actual
17/11/2022 09:00,0,Actual,0,Actual
17/11/2022 09:30,0,Actual,0,Actual
17/11/2022 10:00,0,Actual,0,Actual
17/11/2022 10:30,0,Actual,0,Actual
17/11/2022 11:00,2.7,Actual,0,Actual
17/11/2022 11:30,5.9,Actual,0,Actual
17/11/2022 12:00,0,Actual,0,Actual
17/11/2022 12:30,0.9,Actual,0,Actual
17/11/2022 13:00,0,Actual,0,Actual
17/11/2022 13:30,0,Actual,0,Actual
17/11/2022 14:00,0,Actual,0,Actual
17/11/2022 14:30,0,Actual,0,Actual
17/11/2022 15:00,0,Actual,0,Actual
17/11/2022 15:30,0,Actual,0,Actual
17/11/2022 16:00,0,Actual,0,Actual
17/11/2022 16:30,0,Actual,0,Actual
17/11/2022 17:00,0,Actual,0,Actual
17/11/2022 17:30,0,Actual,0,Actual
17/11/2022 18:00,0,Actual,0,Actual
17/11/2022 18:30,0,Actual,0,Actual
17/11/2022 19:00,0,Actual,0,Actual
17/11/2022 19:30,0,Actual,0,Actual
17/11/2022 20:00,0,Actual,0,Actual
17/11/2022 20:30,0,Actual,0,Actual
17/11/2022 21:00,0,Actual,0,Actual
17/11/2022 21:30,0,Actual,0,Actual
17/11/2022 22:00,0,Actual,0,Actual
17/11/2022 22:30,0,Actual,0,Actual
17/11/2022 23:00,0,Actual,0,Actual
17/11/2022 23:30,0,Actual,0,Actual
18/11/2022 00:00,0,Actual,0,Actual
18/11/2022 00:30,0,Actual,0,Actual
18/11/2022 01:00,0,Actual,0,Actual
18/11/2022 01:30,0,Actual,0,Actual
18/11/2022 02:00,0,Actual,0,Actual
18/11/2022 02:30,0,Actual,0,Actual
18/11/2022 03:00,0,Actual,0,Actual
18/11/2022 03:30,0,Actual,0,Actual
18/11/2022 04:00,0,Actual,0,Actual
18/11/2022 04:30,0,Actual,0,Actual
18/11/2022 05:00,0,Actual,0,Actual
18/11/2022 05:30,0,Actual,0,Actual
18/11/2022 06:00,0,Actual,0,Actual
18/11/2022 06:30,0,Actual,0,Actual
18/11/2022 07:00,0,Actual,0,Actual
18/11/2022 07:30,0,Actual,0,Actual
18/11/2022 08:00,0,Actual,0,Actual
18/11/2022 08:30,0,Actual,0,Actual
18/11/2022 09:00,0,Actual,0,Actual
18/11/2022 09:30,2.6,Actual,0,Actual
18/11/2022 10:00,21.5,Actual,0,Actual
18/11/2022 10:30,34.1,Actual,0,Actual
18/11/2022 11:00,37.7,Actual,0,Actual
18/11/2022 11:30,35.6,Actual,0,Actual
18/11/2022 12:00,35.6,Actual,0,Actual
18/11/2022 12:30,26.2,Actual,0,Actual
18/11/2022 13:00,4.1,Actual,0,Actual
18/11/2022 13:30,8.2,Actual,0,Actual
18/11/2022 14:00,1.1,Actual,0,Actual
18/11/2022 14:30,0,Actual,0,Actual
18/11/2022 15:00,0,Actual,0,Actual
18/11/2022 15:30,0,Actual,0,Actual
18/11/2022 16:00,0,Actual,0,Actual
18/11/2022 16:30,0,Actual,0,Actual
18/11/2022 17:00,0,Actual,0,Actual
18/11/2022 17:30,0,Actual,0,Actual
18/11/2022 18:00,0,Actual,0,Actual
18/11/2022 18:30,0,Actual,0,Actual
18/11/2022 19:00,0,Actual,0,Actual
18/11/2022 19:30,0,Actual,0,Actual
18/11/2022 20:00,0,Actual,0,Actual
18/11/2022 20:30,0,Actual,0,Actual
18/11/2022 21:00,0,Actual,0,Actual
18/11/2022 21:30,0,Actual,0,Actual
18/11/2022 22:00,0,Actual,0,Actual
18/11/2022 22:30,0,Actual,0,Actual
18/11/2022 23:00,0,Actual,0,Actual
18/11/2022 23:30,0,Actual,0,Actual
19/11/2022 00:00,0,Actual,0,Actual
19/11/2022 00:30,0,Actual,0,Actual
19/11/2022 01:00,0,Actual,0,Actual
19/11/2022 01:30,0,Actual,0,Actual
19/11/2022 02:00,0,Actual,0,Actual
19/11/2022 02:30,0,Actual,0,Actual
19/11/2022 03:00,0,Actual,0,Actual
19/11/2022 03:30,0,Actual,0,Actual
19/11/2022 04:00,0,Actual,0,Actual
19/11/2022 04:30,0,Actual,0,Actual
19/11/2022 05:00,0,Actual,0,Actual
19/11/2022 05:30,0,Actual,0,Actual
19/11/2022 06:00,0,Actual,0,Actual
19/11/2022 06:30,0,Actual,0,Actual
19/11/2022 07:00,0,Actual,0,Actual
19/11/2022 07:30,0,Actual,0,Actual
19/11/2022 08:00,0,Actual,0,Actual
19/11/2022 08:30,0,Actual,0,Actual
19/11/2022 09:00,0,Actual,0,Actual
19/11/2022 09:30,0,Actual,0,Actual
19/11/2022 10:00,0,Actual,0,Actual
19/11/2022 10:30,2.2,Actual,0,Actual
19/11/2022 11:00,8.9,Actual,0,Actual
19/11/2022 11:30,16.9,Actual,0,Actual
19/11/2022 12:00,0.2,Actual,0,Actual
19/11/2022 12:30,0,Actual,0,Actual
19/11/2022 13:00,0,Actual,0,Actual
19/11/2022 13:30,0,Actual,0,Actual
19/11/2022 14:00,0,Actual,0,Actual
19/11/2022 14:30,0,Actual,0,Actual
19/11/2022 15:00,0,Actual,0,Actual
19/11/2022 15:30,0,Actual,0,Actual
19/11/2022 16:00,0,Actual,0,Actual
19/11/2022 16:30,0,Actual,0,Actual
19/11/2022 17:00,0,Actual,0,Actual
19/11/2022 17:30,0,Actual,0,Actual
19/11/2022 18:00,0,Actual,0,Actual
19/11/2022 18:30,0,Actual,0,Actual
19/11/2022 19:00,0,Actual,0,Actual
19/11/2022 19:30,0,Actual,0,Actual
19/11/2022 20:00,0,Actual,0,Actual
19/11/2022 20:30,0,Actual,0,Actual
19/11/2022 21:00,0,Actual,0,Actual
19/11/2022 21:30,0,Actual,0,Actual
19/11/2022 22:00,0,Actual,0,Actual
19/11/2022 22:30,0,Actual,0,Actual
19/11/2022 23:00,0,Actual,0,Actual
19/11/2022 23:30,0,Actual,0,Actual
20/11/2022 00:00,0,Actual,0,Actual
20/11/2022 00:30,0,Actual,0,Actual
20/11/2022 01:00,0,Actual,0,Actual
20/11/2022 01:30,0,Actual,0,Actual
20/11/2022 02:00,0,Actual,0,Actual
20/11/2022 02:30,0,Actual,0,Actual
20/11/2022 03:00,0,Actual,0,Actual
20/11/2022 03:30,0,Actual,0,Actual
20/11/2022 04:00,0,Actual,0,Actual
20/11/2022 04:30,0,Actual,0,Actual
20/11/2022 05:00,0,Actual,0,Actual
20/11/2022 05:30,0,Actual,0,Actual
20/11/2022 06:00,0,Actual,0,Actual
20/11/2022 06:30,0,Actual,0,Actual
20/11/2022 07:00,0,Actual,0,Actual
20/11/2022 07:30,0,Actual,0,Actual
20/11/2022 08:00,0,Actual,0,Actual
20/11/2022 08:30,0,Actual,0,Actual
20/11/2022 09:00,0.5,Actual,0,Actual
20/11/2022 09:30,0.8,Actual,0,Actual
20/11/2022 10:00,15.8,Actual,0,Actual
20/11/2022 10:30,36.7,Actual,0,Actual
20/11/2022 11:00,38.7,Actual,0,Actual
20/11/2022 11:30,38.9,Actual,0,Actual
20/11/2022 12:00,34.9,Actual,0,Actual
20/11/2022 12:30,27.1,Actual,0,Actual
20/11/2022 13:00,19.9,Actual,0,Actual
20/11/2022 13:30,1.7,Actual,0,Actual
20/11/2022 14:00,0,Actual,0,Actual
20/11/2022 14:30,0,Actual,0,Actual
20/11/2022 15:00,0,Actual,0,Actual
20/11/2022 15:30,0,Actual,0,Actual
20/11/2022 16:00,0,Actual,0,Actual
20/11/2022 16:30,0,Actual,0,Actual
20/11/2022 17:00,0,Actual,0,Actual
20/11/2022 17:30,0,Actual,0,Actual
20/11/2022 18:00,0,Actual,0,Actual
20/11/2022 18:30,0,Actual,0,Actual
20/11/2022 19:00,0,Actual,0,Actual
20/11/2022 19:30,0,Actual,0,Actual
20/11/2022 20:00,0,Actual,0,Actual
20/11/2022 20:30,0,Actual,0,Actual
20/11/2022 21:00,0,Actual,0,Actual
20/11/2022 21:30,0,Actual,0,Actual
20/11/2022 22:00,0,Actual,0,Actual
20/11/2022 22:30,0,Actual,0,Actual
20/11/2022 23:00,0,Actual,0,Actual
20/11/2022 23:30,0,Actual,0,Actual
21/11/2022 00:00,0,Actual,0,Actual
21/11/2022 00:30,0,Actual,0,Actual
21/11/2022 01:00,0,Actual,0,Actual
21/11/2022 01:30,0,Actual,0,Actual
21/11/2022 02:00,0,Actual,0,Actual
21/11/2022 02:30,0,Actual,0,Actual
21/11/2022 03:00,0,Actual,0,Actual
21/11/2022 03:30,0,Actual,0,Actual
21/11/2022 04:00,0,Actual,0,Actual
21/11/2022 04:30,0,Actual,0,Actual
21/11/2022 05:00,0,Actual,0,Actual
21/11/2022 05:30,0,Actual,0,Actual
21/11/2022 06:00,0,Actual,0,Actual
21/11/2022 06:30,0,Actual,0,Actual
21/11/2022 07:00,0,Actual,0,Actual
21/11/2022 07:30,0,Actual,0,Actual
21/11/2022 08:00,0,Actual,0,Actual
21/11/2022 08:30,0,Actual,0,Actual
21/11/2022 09:00,0,Actual,0,Actual
21/11/2022 09:30,0,Actual,0,Actual
21/11/2022 10:00,0,Actual,0,Actual
21/11/2022 10:30,0,Actual,0,Actual
21/11/2022 11:00,0,Actual,0,Actual
21/11/2022 11:30,0,Actual,0,Actual
21/11/2022 12:00,0,Actual,0,Actual
21/11/2022 12:30,0,Actual,0,Actual
21/11/2022 13:00,0,Actual,0,Actual
21/11/2022 13:30,0,Actual,0,Actual
21/11/2022 14:00,0,Actual,0,Actual
21/11/2022 14:30,0,Actual,0,Actual
21/11/2022 15:00,0,Actual,0,Actual
21/11/2022 15:30,0,Actual,0,Actual
21/11/2022 16:00,0,Actual,0,Actual
21/11/2022 16:30,0,Actual,0,Actual
21/11/2022 17:00,0,Actual,0,Actual
21/11/2022 17:30,0,Actual,0,Actual
21/11/2022 18:00,0,Actual,0,Actual
21/11/2022 18:30,0,Actual,0,Actual
21/11/2022 19:00,0,Actual,0,Actual
21/11/2022 19:30,0,Actual,0,Actual
21/11/2022 20:00,0,Actual,0,Actual
21/11/2022 20:30,0,Actual,0,Actual
21/11/2022 21:00,0,Actual,0,Actual
21/11/2022 21:30,0,Actual,0,Actual
21/11/2022 22:00,0,Actual,0,Actual
21/11/2022 22:30,0,Actual,0,Actual
21/11/2022 23:00,0,Actual,0,Actual
21/11/2022 23:30,0,Actual,0,Actual
22/11/2022 00:00,0,Actual,0,Actual
22/11/2022 00:30,0,Actual,0,Actual
22/11/2022 01:00,0,Actual,0,Actual
22/11/2022 01:30,0,Actual,0,Actual
22/11/2022 02:00,0,Actual,0,Actual
22/11/2022 02:30,0,Actual,0,Actual
22/11/2022 03:00,0,Actual,0,Actual
22/11/2022 03:30,0,Actual,0,Actual
22/11/2022 04:00,0,Actual,0,Actual
22/11/2022 04:30,0,Actual,0,Actual
22/11/2022 05:00,0,Actual,0,Actual
22/11/2022 05:30,0,Actual,0,Actual
22/11/2022 06:00,0,Actual,0,Actual
22/11/2022 06:30,0,Actual,0,Actual
22/11/2022 07:00,0,Actual,0,Actual
22/11/2022 07:30,0,Actual,0,Actual
22/11/2022 08:00,0,Actual,0,Actual
22/11/2022 08:30,0,Actual,0,Actual
22/11/2022 09:00,0,Actual,0,Actual
22/11/2022 09:30,0.8,Actual,0,Actual
22/11/2022 10:00,9.9,Actual,0,Actual
22/11/2022 10:30,18,Actual,0,Actual
22/11/2022 11:00,8.4,Actual,0,Actual
22/11/2022 11:30,35.1,Actual,0,Actual
22/11/2022 12:00,27.8,Actual,0,Actual
22/11/2022 12:30,14.8,Actual,0,Actual
22/11/2022 13:00,2,Actual,0,Actual
22/11/2022 13:30,0,Actual,0,Actual
22/11/2022 14:00,0.2,Actual,0,Actual
22/11/2022 14:30,0,Actual,0,Actual
22/11/2022 15:00,0,Actual,0,Actual
22/11/2022 15:30,0,Actual,0,Actual
22/11/2022 16:00,0,Actual,0,Actual
22/11/2022 16:30,0,Actual,0,Actual
22/11/2022 17:00,0,Actual,0,Actual
22/11/2022 17:30,0,Actual,0,Actual
22/11/2022 18:00,0,Actual,0,Actual
22/11/2022 18:30,0,Actual,0,Actual
22/11/2022 19:00,0,Actual,0,Actual
22/11/2022 19:30,0,Actual,0,Actual
22/11/2022 20:00,0,Actual,0,Actual
22/11/2022 20:30,0,Actual,0,Actual
22/11/2022 21:00,0,Actual,0,Actual
22/11/2022 21:30,0,Actual,0,Actual
22/11/2022 22:00,0,Actual,0,Actual
22/11/2022 22:30,0,Actual,0,Actual
22/11/2022 23:00,0,Actual,0,Actual
22/11/2022 23:30,0,Actual,0,Actual
23/11/2022 00:00,0,Actual,0,Actual
23/11/2022 00:30,0,Actual,0,Actual
23/11/2022 01:00,0,Actual,0,Actual
23/11/2022 01:30,0,Actual,0,Actual
23/11/2022 02:00,0,Actual,0,Actual
23/11/2022 02:30,0,Actual,0,Actual
23/11/2022 03:00,0,Actual,0,Actual
23/11/2022 03:30,0,Actual,0,Actual
23/11/2022 04:00,0,Actual,0,Actual
23/11/2022 04:30,0,Actual,0,Actual
23/11/2022 05:00,0,Actual,0,Actual
23/11/2022 05:30,0,Actual,0,Actual
23/11/2022 06:00,0,Actual,0,Actual
23/11/2022 06:30,0,Actual,0,Actual
23/11/2022 07:00,0,Actual,0,Actual
23/11/2022 07:30,0,Actual,0,Actual
23/11/2022 08:00,0,Actual,0,Actual
23/11/2022 08:30,0,Actual,0,Actual
23/11/2022 09:00,0,Actual,0,Actual
23/11/2022 09:30,0,Actual,0,Actual
23/11/2022 10:00,0,Actual,0,Actual
23/11/2022 10:30,21.3,Actual,0,Actual
23/11/2022 11:00,31,Actual,0,Actual
23/11/2022 11:30,19.1,Actual,0,Actual
23/11/2022 12:00,28.4,Actual,0,Actual
23/11/2022 12:30,26.1,Actual,0,Actual
23/11/2022 13:00,15.1,Actual,0,Actual
23/11/2022 13:30,6.3,Actual,0,Actual
23/11/2022 14:00,0.1,Actual,0,Actual
23/11/2022 14:30,0,Actual,0,Actual
23/11/2022 15:00,0,Actual,0,Actual
23/11/2022 15:30,0,Actual,0,Actual
23/11/2022 16:00,0,Actual,0,Actual
23/11/2022 16:30,0,Actual,0,Actual
23/11/2022 17:00,0,Actual,0,Actual
23/11/2022 17:30,0,Actual,0,Actual
23/11/2022 18:00,0,Actual,0,Actual
23/11/2022 18:30,0,Actual,0,Actual
23/11/2022 19:00,0,Actual,0,Actual
23/11/2022 19:30,0,Actual,0,Actual
23/11/2022 20:00,0,Actual,0,Actual
23/11/2022 20:30,0,Actual,0,Actual
23/11/2022 21:00,0,Actual,0,Actual
23/11/2022 21:30,0,Actual,0,Actual
23/11/2022 22:00,0,Actual,0,Actual
23/11/2022 22:30,0,Actual,0,Actual
23/11/2022 23:00,0,Actual,0,Actual
23/11/2022 23:30,0,Actual,0,Actual
24/11/2022 00:00,0,Actual,0,Actual
24/11/2022 00:30,0,Actual,0,Actual
24/11/2022 01:00,0,Actual,0,Actual
24/11/2022 01:30,0,Actual,0,Actual
24/11/2022 02:00,0,Actual,0,Actual
24/11/2022 02:30,0,Actual,0,Actual
24/11/2022 03:00,0,Actual,0,Actual
24/11/2022 03:30,0,Actual,0,Actual
24/11/2022 04:00,0,Actual,0,Actual
24/11/2022 04:30,0,Actual,0,Actual
24/11/2022 05:00,0,Actual,0,Actual
24/11/2022 05:30,0,Actual,0,Actual
24/11/2022 06:00,0,Actual,0,Actual
24/11/2022 06:30,0,Actual,0,Actual
24/11/2022 07:00,0,Actual,0,Actual
24/11/2022 07:30,0,Actual,0,Actual
24/11/2022 08:00,0,Actual,0,Actual
24/11/2022 08:30,0,Actual,0,Actual
24/11/2022 09:00,0,Actual,0,Actual
24/11/2022 09:30,0,Actual,0,Actual
24/11/2022 10:00,6.5,Actual,0,Actual
24/11/2022 10:30,10.4,Actual,0,Actual
24/11/2022 11:00,3.5,Actual,0,Actual
24/11/2022 11:30,0.9,Actual,0,Actual
24/11/2022 12:00,15.4,Actual,0,Actual
24/11/2022 12:30,1.9,Actual,0,Actual
